"","Study_ID","Author_year","Publication_year","Country_firstAuthor","Effect_ID","Species_common","Species_Scientific","Weight_sample_g","PFAS_type","linear_total","Choice_of_9","Cooking_method","Cooking_Category","Comments_cooking","Temperature_in_Celsius","Length_cooking_time_in_s","Water","Oil","Oil_type","Volume_liquid_ml","Cohort_ID","Cohort_comment","Nc","Pooled_Nc","Unit_PFAS_conc","Mc","Mc_comment","Sc","sd","Sc_technical_biological","Ne","Pooled_Ne","Me","Me_comment","Se","Se_technical_biological","If_technical_how_many","Unit_LOD_LOQ","LOD","LOQ","Design","DataSource","Raw_data_provided","General_comments","checked"
"526","F011","Taylor_2019",2019,"Australia","E533","Dusky flathead","Platycephalus fuscus",NA,"FOSA","NA","Yes","Frying","oil-based","NA",82,NA,"No","Yes","olive oil",40,"C139","Contaminated site",4,"4","ng/g",0.107,"NA",0.0397,"sd","biological",4,"4",0.254,"NA",0.132,"biological","1","ng/g","0.034582913","0.115276378","Shared control","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"527","F011","Taylor_2019",2019,"Australia","E534","Blue swimmer crab","Portunus armatus",NA,"PFHxA","linear","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",3,"3","ng/g",0.1513,"NA",0.0306,"sd","biological",3,"3",0.07292,"NA",0.021,"biological","1","ng/g","0.028099467","0.093664888","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"528","F011","Taylor_2019",2019,"Australia","E535","Blue swimmer crab","Portunus armatus",NA,"PFHpA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",6,"6","ng/g",0.207,"NA",0.1445,"sd","biological",6,"6",0.10865,"NA",0.052,"biological","1","ng/g","0.01867491","0.0622497","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"529","F011","Taylor_2019",2019,"Australia","E536","Blue swimmer crab","Portunus armatus",NA,"PFOA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",6,"6","ng/g",0.4279,"NA",0.2601,"sd","biological",6,"6",0.2316,"NA",0.107,"biological","1","ng/g","0.014519809","0.048399364","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"530","F011","Taylor_2019",2019,"Australia","E537","Blue swimmer crab","Portunus armatus",NA,"PFOA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C142","Clean site",4,"4","ng/g",0.0433,"NA",0.0137,"sd","biological",4,"4",0.07122,"NA",0.066,"biological","1","ng/g","0.014519809","0.048399364","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"531","F011","Taylor_2019",2019,"Australia","E538","Blue swimmer crab","Portunus armatus",NA,"PFUnDA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",4,"4","ng/g",0.1128,"NA",0.0093,"sd","biological",4,"4",0.05797,"<LOQ",NA,"NA","1","ng/g","0.026755217","0.089184057","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"532","F011","Taylor_2019",2019,"Australia","E539","Blue swimmer crab","Portunus armatus",NA,"PFUnDA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C142","Clean site",1,"1","ng/g",0.1047,"NA",NA,"sd","biological",1,"1",0.05797,"<LOQ",NA,"NA","1","ng/g","0.026755217","0.089184057","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"533","F011","Taylor_2019",2019,"Australia","E540","Blue swimmer crab","Portunus armatus",NA,"PFDoDA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",1,"1","ng/g",0.0802,"<LOQ",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",1,"1",0.12797,"No sd, as N = 1",NA,"NA","1","ng/g","0.037026547","0.123421824","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"534","F011","Taylor_2019",2019,"Australia","E541","Blue swimmer crab","Portunus armatus",NA,"PFDoDA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C142","Clean site",1,"1","ng/g",0.123,"NA",NA,"sd","biological",1,"1",0.08022,"<LOQ",NA,"NA","1","ng/g","0.037026547","0.123421824","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"535","F011","Taylor_2019",2019,"Australia","E542","Blue swimmer crab","Portunus armatus",NA,"PFHxS","linear","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",6,"6","ng/g",0.5991,"NA",0.2053,"sd","biological",6,"6",0.38657,"NA",0.079,"biological","1","ng/g","0.023508736","0.078362453","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"536","F011","Taylor_2019",2019,"Australia","E543","Blue swimmer crab","Portunus armatus",NA,"PFHxS","linear","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C142","Clean site",1,"1","ng/g",0.123,"<LOQ",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",1,"1",0.08099,"No sd, as N = 1",NA,"NA","1","ng/g","0.023508736","0.078362453","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"537","F011","Taylor_2019",2019,"Australia","E544","Blue swimmer crab","Portunus armatus",NA,"PFOS","linear","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",6,"6","ng/g",5.05,"NA",0.4637,"sd","biological",6,"6",5.53333,"NA",0.829,"biological","1","ng/g","0.023185477","0.077284922","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"538","F011","Taylor_2019",2019,"Australia","E545","Blue swimmer crab","Portunus armatus",NA,"PFOS","linear","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C142","Clean site",6,"6","ng/g",0.1917,"NA",0.2129,"sd","biological",6,"6",0.19171,"NA",0.236,"biological","1","ng/g","0.023185477","0.077284922","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"539","F011","Taylor_2019",2019,"Australia","E548","Blue swimmer crab","Portunus armatus",NA,"FOSA","NA","No","Boiling","water-based","in saltwater (8.5 g/L)",100,420,"Yes","No","NA",500,"C141","Contaminated site",6,"6","ng/g",0.3112,"NA",0.1413,"sd","biological",6,"6",0.32153,"NA",0.099,"biological","1","ng/g","0.034582913","0.115276378","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"540","F011","Taylor_2019",2019,"Australia","E549","School prawn","Metapenaeus macleayi",NA,"PFHpA","NA","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C143","Contaminated site",10,"1","ng/g",0.0802,"<LOQ",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",10,"1",0.12797,"NA",NA,"biological","1","ng/g","0.01867491","0.0622497","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"541","F011","Taylor_2019",2019,"Australia","E550","School prawn","Metapenaeus macleayi",NA,"PFOA","NA","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C143","Contaminated site",60,"6","ng/g",0.2229,"NA",0.0668,"sd","biological",60,"6",0.46897,"NA",0.104,"biological","1","ng/g","0.014519809","0.048399364","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"542","F011","Taylor_2019",2019,"Australia","E551","School prawn","Metapenaeus macleayi",NA,"PFNA","NA","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C143","Contaminated site",60,"6","ng/g",0.091,"<LOQ",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",60,"6",0.23309,"NA",0.037,"biological","1","ng/g","0.036013573","0.120045244","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"543","F011","Taylor_2019",2019,"Australia","E552","School prawn","Metapenaeus macleayi",NA,"PFDA","NA","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C143","Contaminated site",50,"5","ng/g",0.0854,"<LOQ",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",50,"5",0.18771,"NA",0.053,"biological","1","ng/g","0.039417906","0.131393021","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"544","F011","Taylor_2019",2019,"Australia","E553","School prawn","Metapenaeus macleayi",NA,"PFHxS","linear","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C143","Contaminated site",60,"6","ng/g",2.3305,"NA",1.3905,"sd","biological",60,"6",6.31619,"NA",1.628,"biological","1","ng/g","0.023508736","0.078362453","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"545","F011","Taylor_2019",2019,"Australia","E554","School prawn","Metapenaeus macleayi",NA,"PFOS","linear","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C143","Contaminated site",60,"6","ng/g",7.4167,"NA",2.8414,"sd","biological",60,"6",16.1667,"NA",3.869,"biological","1","ng/g","0.023185477","0.077284922","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"546","F011","Taylor_2019",2019,"Australia","E555","School prawn","Metapenaeus macleayi",NA,"PFOS","linear","Yes","Boiling","water-based","in saltwater (8.5 g/L)",100,240,"Yes","No","NA",500,"C144","Clean site",50,"5","ng/g",0.0562,"NA",0.0133,"sd","biological",50,"5",0.118,"NA",0.029,"biological","1","ng/g","0.023185477","0.077284922","Dependent","Taylor.et.al_2019_AdditionalInofrmation.from.Jenny_2.PFAS_Biota","Yes","Authors replied",NA
"547","F013","Vassiliadou_2015",2015,"Greece","E557","Anchovy","Engraulis encrasicholus",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C145","NA",30,"1","ng/g",1.5,"NA",0.04,"sd","technical (I guess)",30,"1",1.75,"NA",0.05,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied","ML - why ""Se_technical_biological"" is coded as ""sd""? ""If_technical_how_many"" needs a number. Shared control between differend cooking methods"
"548","F013","Vassiliadou_2015",2015,"Greece","E558","Anchovy","Engraulis encrasicholus",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C145","NA",30,"1","ng/g",1.86,"NA",0.19,"sd","technical (I guess)",30,"1",2.99,"NA",0.22,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"549","F013","Vassiliadou_2015",2015,"Greece","E559","Anchovy","Engraulis encrasicholus",NA,"PFOS","linear","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C145","NA",30,"1","ng/g",3.06,"NA",0.1,"sd","technical (I guess)",30,"1",6.62,"NA",0.14,"technical (I guess)","1","ng/g","0.49","1.48","Shared control","Table 3","No","Authors replied",NA
"550","F013","Vassiliadou_2015",2015,"Greece","E560","Bogue","Boops boops",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C146","NA",30,"1","ng/g",0.24,"NA",0.03,"sd","technical (I guess)",30,"1",0.44,"NA",0.02,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied",NA
"551","F013","Vassiliadou_2015",2015,"Greece","E561","Bogue","Boops boops",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C146","NA",30,"1","ng/g",0.56,"NA",0.08,"sd","technical (I guess)",30,"1",1.12,"NA",0.03,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"552","F013","Vassiliadou_2015",2015,"Greece","E562","Bogue","Boops boops",NA,"PFOS","linear","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C146","NA",30,"1","ng/g",0.82,"NA",0.04,"sd","technical (I guess)",30,"1",1.27,"NA",0.06,"technical (I guess)","1","ng/g","0.49","1.48","Shared control","Table 3","No","Authors replied",NA
"553","F013","Vassiliadou_2015",2015,"Greece","E563","Hake","Merluccius merluccius",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C147","NA",10,"1","ng/g",0.42,"NA",0.05,"sd","technical (I guess)",10,"1",0.7,"LOD",NA,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied",NA
"554","F013","Vassiliadou_2015",2015,"Greece","E564","Hake","Merluccius merluccius",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C147","NA",10,"1","ng/g",0.62,"NA",0.08,"sd","technical (I guess)",10,"1",0.1,"<LOD",NA,"NA","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"555","F013","Vassiliadou_2015",2015,"Greece","E565","Hake","Merluccius merluccius",NA,"PFBS","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C147","NA",10,"1","ng/g",0.45,"NA",0.07,"sd","technical (I guess)",10,"1",0.83,"NA",0.03,"technical (I guess)","1","ng/g","0.57","1.7","Shared control","Table 3","No","Authors replied",NA
"556","F013","Vassiliadou_2015",2015,"Greece","E566","Hake","Merluccius merluccius",NA,"PFOS","linear","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C147","NA",10,"1","ng/g",0.84,"NA",0.1,"sd","technical (I guess)",10,"1",1.24,"NA",0.06,"technical (I guess)","1","ng/g","0.49","1.48","Shared control","Table 3","No","Authors replied",NA
"557","F013","Vassiliadou_2015",2015,"Greece","E567","Picarel","Spicara smaris",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C148","NA",30,"1","ng/g",0.7,"NA",0.09,"sd","technical (I guess)",30,"1",1.35,"NA",0.08,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied",NA
"558","F013","Vassiliadou_2015",2015,"Greece","E568","Picarel","Spicara smaris",NA,"PFOS","linear","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C148","NA",30,"1","ng/g",20.37,"NA",2.47,"sd","technical (I guess)",30,"1",44.69,"NA",3.93,"technical (I guess)","1","ng/g","0.49","1.48","Shared control","Table 3","No","Authors replied",NA
"559","F013","Vassiliadou_2015",2015,"Greece","E569","Sand smelt","Atherina boyeri",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C149","NA",30,"1","ng/g",0.35,"<LOD",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",30,"1",0.74,"NA",0.09,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied",NA
"560","F013","Vassiliadou_2015",2015,"Greece","E570","Sand smelt","Atherina boyeri",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C149","NA",30,"1","ng/g",1.08,"NA",0.03,"sd","technical (I guess)",30,"1",1.98,"NA",0.04,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"561","F013","Vassiliadou_2015",2015,"Greece","E571","Sand smelt","Atherina boyeri",NA,"PFOS","linear","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C149","NA",30,"1","ng/g",1.16,"NA",0.05,"sd","technical (I guess)",30,"1",3.01,"NA",0.13,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"562","F013","Vassiliadou_2015",2015,"Greece","E572","Sardine","Sardina pilchardus",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C150","NA",30,"1","ng/g",0.1,"<LOD",NA,"Not available bacause Mc/Me is below LOD/LOQ","NA",30,"1",0.93,"NA",0.03,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"563","F013","Vassiliadou_2015",2015,"Greece","E573","Striped mullet","Mullus barbatus",NA,"PFNA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C151","NA",30,"1","ng/g",0.6,"NA",0.03,"sd","technical (I guess)",30,"1",0.57,"NA",0.11,"technical (I guess)","1","ng/g","0.42","1.25","Shared control","Table 3","No","Authors replied",NA
"564","F013","Vassiliadou_2015",2015,"Greece","E574","Striped mullet","Mullus barbatus",NA,"PFDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C151","NA",30,"1","ng/g",0.65,"NA",0.06,"sd","technical (I guess)",30,"1",0.56,"NA",0.07,"technical (I guess)","1","ng/g","0.69","2.08","Shared control","Table 3","No","Authors replied",NA
"565","F013","Vassiliadou_2015",2015,"Greece","E575","Striped mullet","Mullus barbatus",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C151","NA",30,"1","ng/g",1.05,"NA",0.13,"sd","technical (I guess)",30,"1",0.73,"NA",0.2,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied",NA
"566","F013","Vassiliadou_2015",2015,"Greece","E576","Striped mullet","Mullus barbatus",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C151","NA",30,"1","ng/g",0.1,"<LOD",NA,"Not available bacause Mc/Me is below LOD/LOQ","technical (I guess)",30,"1",1.38,"NA",0.07,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"567","F013","Vassiliadou_2015",2015,"Greece","E577","Striped mullet","Mullus barbatus",NA,"PFOS","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C151","NA",30,"1","ng/g",5.66,"NA",0.15,"sd","technical (I guess)",30,"1",0.1,"<LOD",NA,"NA","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"568","F013","Vassiliadou_2015",2015,"Greece","E578","Shrimp","Parapenaeus longirostris",NA,"PFPeA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",4.94,"NA",0.26,"sd","technical (I guess)",40,"1",14.88,"NA",1.61,"technical (I guess)","1","ng/g","0.39","1.17","Shared control","Table 3","No","Authors replied",NA
"569","F013","Vassiliadou_2015",2015,"Greece","E579","Shrimp","Parapenaeus longirostris",NA,"PFOA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",0.3,"<LOD",NA,"Not available bacause Mc/Me is below LOD/LOQ","technical (I guess)",40,"1",0.99,"NA",0.21,"technical (I guess)","1","ng/g","0.6","1.82","Shared control","Table 3","No","Authors replied",NA
"570","F013","Vassiliadou_2015",2015,"Greece","E580","Shrimp","Parapenaeus longirostris",NA,"PFNA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",1.27,"NA",0.07,"sd","technical (I guess)",40,"1",1.52,"NA",0.11,"technical (I guess)","1","ng/g","0.42","1.25","Shared control","Table 3","No","Authors replied",NA
"571","F013","Vassiliadou_2015",2015,"Greece","E581","Shrimp","Parapenaeus longirostris",NA,"PFDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",1.73,"NA",0.08,"sd","technical (I guess)",40,"1",1.81,"NA",0.19,"technical (I guess)","1","ng/g","0.69","2.08","Shared control","Table 3","No","Authors replied",NA
"572","F013","Vassiliadou_2015",2015,"Greece","E582","Shrimp","Parapenaeus longirostris",NA,"PFUnDA","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",2.76,"NA",0.21,"sd","technical (I guess)",40,"1",6.82,"NA",0.22,"technical (I guess)","1","ng/g","0.7","2.11","Shared control","Table 3","No","Authors replied",NA
"573","F013","Vassiliadou_2015",2015,"Greece","E583","Shrimp","Parapenaeus longirostris",NA,"PFDoDA","NA","No","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",1.36,"NA",0.09,"sd","technical (I guess)",40,"1",2.31,"NA",0.09,"technical (I guess)","1","ng/g","0.2","0.59","Shared control","Table 3","No","Authors replied",NA
"574","F013","Vassiliadou_2015",2015,"Greece","E584","Shrimp","Parapenaeus longirostris",NA,"PFBS","NA","Yes","Frying","oil-based","NA",170,NA,"No","Yes","olive oil",300,"C152","NA",40,"1","ng/g",1.37,"NA",0.16,"sd","technical (I guess)",40,"1",0.285,"<LOD",NA,"NA","1","ng/g","0.57","1.7","Shared control","Table 3","No","Authors replied",NA
